UI_20150918_001789	附近队伍信息	주변 파티 정보					
UI_20150918_001790	所需碎片:%s	필요 파편 : %s개	UI_20150729_001740	需要的碎片:变异体 %s / 野兽 %s / 植物 %s	필요 파편 : 변이 %s개 / 야수 %s개 / 식물 %s개		
UI_20150918_001791	{@st66b}清除内容	{@st66b}비우기					
UI_20150918_001792	{@st42}显示附近队伍{/}	{@st42}주변 파티 정보 표시{/}					
UI_20150918_001793	{@sti9}和%s{@st66b}的亲密度 : {@sti9}%s {@st66b}等级{/}	{@sti9}%s{@st66b}과의 친밀도 : {@sti9}%s {@st66b}레벨{/}	UI_20150317_000480	{@sti9}%s{@st41b}亲密度 : {@sti9}%s {@st41b}等级{/}	{@sti9}%s{@st41b}과의 친밀도 : {@sti9}%s {@st41b}레벨{/}		
UI_20150918_001794	亲密关系	친밀도	UI_20150317_000483	{@st41b}亲和度{/}	{@st41b}친밀도{/}		
UI_20150918_001795	{@st41b}获得制作道具所需材料!	{@st41b}제작 아이템 재료 획득!					
UI_20150918_001796	{@st66b}{s20}你已处于{/}{s20}{#cc6600}{ol}无法战斗{/}{@st66b}{s20}的状态!{/}	{@st66b}{s20}당신은 {/}{s20}{#cc6600}{ol}전투 불능 {/}{@st66b}{s20}상태가 되었습니다!{/}					
UI_20150918_001797	{@st66b}从最近的复活点重新开始{/}	{@st66b}가까운 부활지점에서 다시하기{/}					
UI_20150918_001798	{@st66b}在此处重启(需要 %s TP){/}	{@st66b}제자리에서 다시하기(NXP %s개 필요){/}	UI_20150317_000607	{@st41b}在此处重生(需要 %s TP){/}	{@st41b}제자리에서 다시하기(NXP %s개 필요){/}		
UI_20150918_001799	{@st66b}返回战场{/}	{@st66b}필드로 복귀하기{/}					
UI_20150918_001800	{@st66b}放弃任务并重试{/}	{@st66b}퀘스트 포기 후 재시작하기{/}	UI_20150317_000609	{@st41b}放弃任务并重新开始{/}	{@st41b}퀘스트 포기 후 재시작하기{/}		
UI_20150918_001801	{@st66b}再次尝试{/}	{@st66b}재도전{/}	UI_20150317_000610	{@st41b}再试一次{/}	{@st41b}재도전{/}		
UI_20150918_001802	{@st66b}已出售物品{/}	{@st66b}내가 판매한 아이템{/}					
UI_20150918_001803	{@st53}排名积分 : %s	{@st53}랭킹포인트 : %s					
UI_20150918_001804	不可交易总数:%s个	총 거래 불가: %s개					
UI_20150918_001805	{@st42b}查看对话{/}	{@st42b}대사 확인{/}					
UI_20150918_001806	{@st66b}向非队伍玩家提供食物{/}	{@st66b}파티원 외 음식 제공{/}					
UI_20150918_001807	{@st41b}修改公告板标题	{@st41b}간판이름변경					
UI_20150918_001808	{@sti9}我的排名	{@sti9}내 랭킹					
UI_20150918_001809	{@sti9}击杀排名	{@sti9}킬 랭킹					
UI_20150918_001810	{@sti9}伤害排名	{@sti9}데미지 랭킹					
UI_20151001_001811	{@st43}按键设定{/}	{@st43}키 설정{/}					
UI_20151001_001812	{@st45tw2}分类	{@st45tw2}카테고리					
UI_20151001_001813	行动	액션					
UI_20151001_001814	恢复默认设置	기본값 복원					
UI_20151016_001815	{@st59}所选中的物品将被锁定{/}	{@st59}선택한 아이템이 잠금 상태가 됩니다.{/}					
UI_20151016_001816	{@st59}您可以改变住处的主题并预览它.	{@st59}미리보기로 살펴보고 숙소의 테마를 변경할 수 있습니다. 	UI_20150323_001384	{@st59}更改住处{nl} - 通过更改您的住处,切换地图并扩大可用角色的数量.	{@st59}속소 변경{nl} - 숙소를 변경하여 맵을 변경하고 인원수를 확장합니다.		
UI_20151016_001817	名额 %s 名{/}	정원%s명{/}					
UI_20151016_001818	{@st42b}预览	{@st42b}미리보기					
UI_20151016_001819	{@st42b}返回	{@st42b}돌아가기					
UI_20151016_001820	{@st42b}购买	{@st42b}구매					
UI_20151016_001821	{@st42b}使用	{@st42b}적용					
UI_20151016_001822	公会名称与描述	길드명과 소개글					
UI_20151016_001823	小队名称	팀이름					
UI_20151016_001824	头衔	직책					
UI_20151016_001825	公告	공지사항					
UI_20151022_001826	{@st41}服务器登录等待中	{@st41}서버 입장 대기중					
UI_20151022_001827	{#000000}{s18}服务器当前已满,正在排队等待进入.	{#000000}{s18}서버 인원이 가득 차 입장 대기 중 입니다.					
UI_20151022_001828	{@st66b18}当前排位:%s	{@st66b18}현재 순위 : %s					
UI_20151022_001829	{@st66b}显示其他角色特效	{@st66b}다른 캐릭터 이펙트 보기					
UI_20151102_001830	传送点	NXP					
UI_20151224_001831	{@st41b}变更{s18}(需要100TP){/}	{@st41b}변경{s18}(TP 100 필요){/}	UI_20150317_000045	{@st41b}改变{s18}(需要100TP){/}	{@st41b}변경{s18}(NXP 100 필요){/}		
UI_20151224_001832	使用数量	소비 개수					
UI_20151224_001833	可用数量	보유 개수					
UI_20151224_001834	{@st43}魔法出售商店{/}	{@st43}주문 판매상점{/}	UI_20150428_001498	{@st43}招揽商店{/}	{@st43}매입상점{/}		
UI_20151224_001835	{@st59}关闭{/}	{@st59}주문 판매상점을 닫습니다{/}					
UI_20151224_001836	{@st43}魔法出售商店	{@st43}주문 판매상점	UI_20150317_000065	{@st43}增益自动贩卖机	{@st43}버프 자판기		
UI_20151224_001837	法术售卖商店	주문 판매상점	UI_20150317_000069	buff自动贩卖机	버프 자판기		
UI_20151224_001838	{@st59}关闭魔法出售商店.	{@st59}주문 판매상점을 닫습니다.	UI_20150317_000070	{@st59}关闭buff自动贩卖机.	{@st59}버프 자판기를 닫습니다.		
UI_20151224_001839	{@st59}法术出售商店{nl} - 玩家可以通过向您支付银币来获得增益技能.	{@st59}주문 판매상점{nl} - 실버를 지불해 해당 플레이어에게 버프 스킬을 받을 수 있습니다.	UI_20150317_000071	{@st59}BUFF自动售货机{nl} - 您可以支付银币从其他玩家那里获得BUFF.	{@st59}버프 자판기{nl} - 실버를 지불해 해당 플레이어에게 버프 기술을 시전받을 수 있습니다.		
UI_20151224_001840	{@st41b}建造	{@st41b}건설					
UI_20151224_001841	{@st41b}所需材料及费用	{@st41b}소비재료 및 비용					
UI_20151224_001842	{@st66b}基地营地	{@st66b}베이스캠프	UI_20150406_001460	{@st41b}大本营	{@st41b}베이스캠프		
UI_20151224_001843	{@st66b}记录档案	{@st66b}기록					
UI_20151224_001844	腿部装备量	다리개수	UI_20150729_001734	腿部数量	다리갯수		
UI_20151224_001845	{@st41}确定	{@st41}확인					
UI_20151224_001846	{@st42}使用{/}	{@st42}사용{/}					
UI_20151224_001847	{@st66b18}※使用在购买上的TP不会退款{/}	{@st66b18}※구매에 사용된 TP는 환불되지 않습니다.{/}					
UI_20151224_001848	{@st59}公会  (/g 会长对话){/}	{@st59}길드  (/g 할말){/}					
UI_20151224_001849	{@st59}公会  (/g 聊天){/}	{@st59}길드   (/g 할말){/}					
UI_20151224_001850	{@st42}文本大小	{@st42}글자 크기					
UI_20151224_001851	{@st66b}信息	{@st66b}정보	UI_20150317_000153	{@st41b}情报	{@st41b}정보		
UI_20151224_001852	女神雕像生命值	여신상HP					
UI_20151224_001853	轮回	라운드					
UI_20151224_001854	玩家	플레이어					
UI_20151224_001855	盟友	아군					
UI_20151224_001856	敌人	적군					
UI_20151224_001857	{@st66b}烹饪	{@st66b}조리	UI_20150414_001491	{@st41b}厨艺	{@st41b}조리		
UI_20151224_001858	{@st66b}美食	{@st66b}음식	UI_20150414_001492	{@st41b}食品	{@st41b}음식		
UI_20151224_001859	{@st66b}列表	{@st66b}목록	UI_20150317_000214	{@st41b}清单	{@st41b}목록		
UI_20151224_001860	{@st66b}管理	{@st66b}관리	UI_20150317_000215	{@st41b}管理	{@st41b}관리		
UI_20151224_001861	{@st59}即将关闭公会资讯.{/}	{@st59}길드 정보를 닫습니다{/}					
UI_20151224_001862	{@st43}公会{/}	{@st43}길드{/}					
UI_20151224_001863	{@st41b}基本信息	{@st41b}기본정보					
UI_20151224_001864	{@st41b}属性	{@st41b}속성					
UI_20151224_001865	招募工会活动参与者.	길드이벤트 참가자를 모집하고 있습니다.					
UI_20151224_001866	{@st41b}升级与等级	{@st41b}성장 및 랭크					
UI_20151224_001867	{@st41b}公会属性	{@st41b}길드 특성					
UI_20151224_001868	{@st43}升级公会{/}	{@st43}길드 성장{/}					
UI_20151224_001869	频道 / 位置	채널 / 위치					
UI_20151224_001870	召唤	소환					
UI_20151224_001871	转移到公会成员	길드원에게 가기					
UI_20151224_001872	前往	가기					
UI_20151224_001873	{@st43}历史{/}	{@st43}히스토리{/}					
UI_20151224_001874	{@st59}关闭历史记录{/}	{@st59}히스토리 정보를 닫습니다.{/}					
UI_20151224_001875	{@st45tw2}分类{/}	{@st45tw2}항목{/}					
UI_20151224_001876	{@st45tw2}变化值{/}	{@st45tw2}변동값{/}					
UI_20151224_001877	{@st45tw2}时间{/}	{@st45tw2}시간{/}					
UI_20151224_001878	{@st45tw2}恢复{/}	{@st45tw2}복구{/}					
UI_20151224_001879	{@st66b}地牢{/}	{@st66b}던전{/}					
UI_20151224_001880	{@st66b}申请办公室任务{/}	{@st66b}의뢰소 미션{/}					
UI_20151224_001881	{@st66b18}进入限制{/}	{@st66b18}입장 횟수{/}					
UI_20151224_001882	{@st45tw2}名称{/}	{@st45tw2}이름{/}					
UI_20151224_001883	{@st45tw2}进入等级{/}	{@st45tw2}입장레벨{/}					
UI_20151224_001884	已过时间:	검색 시간 : 					
UI_20151224_001885	{@st59}缩小地图{/}	{@st59}지도를 확대합니다{/}					
UI_20151224_001886	{@st59}放大地图{/}	{@st59}지도를 축소합니다{/}					
UI_20151224_001887	{@st59}显示上次传送点{/}	{@st59}마지막 워프 지역을 봅니다{/}					
UI_20151224_001888	{@st59}显示当前位置{/}	{@st59}현재 위치를 봅니다{/}					
UI_20151224_001889	{@st59}发型服装3{/}	{@st59}헤어 코스튬3{/}					
UI_20151224_001890	{@st59}发型{/}	{@st59}헤어{/}					
UI_20151224_001891	{@st41b}取消	{@st41b}취 소					
UI_20151224_001892	{@st41b}确认	{@st41b}확 인					
UI_20151224_001893	{@st66b}烘焙{/}	{@st66b}로스팅{/}	UI_20150714_001569	{@st41b}烘焙{/}	{@st41b}로스팅{/}		
UI_20151224_001894	{@st66b}唱片{/}	{@st66b}기록{/}					
UI_20151224_001895	剩余数量	남은 개수					
UI_20151224_001896	{@st66b}维护{/}	{@st66b}손질{/}	UI_20150323_001333	{@st41b}修复{/}	{@st41b}손질{/}		
UI_20151224_001897	{@st66b}维修{/}	{@st66b}수리{/}	UI_20150323_001345	{@st41b}修理{/}	{@st41b}수리{/}		
UI_20151224_001898	{@st41}技能级别	{@st41}스킬레벨					
UI_20151224_001899	{@st41}丰富素材	{@st41}재물 재료					
UI_20151224_001900	{@st66b}解雇帮手(需要%s 个TP){/}	{@st66b}헬퍼 남기기(TP %s개 필요){/}	UI_20150714_001574	{@st66b}离开帮手(需要%s 个TP){/}	{@st66b}헬퍼 남기기(NXP %s개 필요){/}		
UI_20151224_001901	{@st66b}完整地图{/}	{@st66b}전체 지도{/}					
UI_20151224_001902	{@st59}显示完整地图{/}	{@st59}전체 지도를 엽니다{/}					
UI_20151224_001903	{ol}消息	{ol}메시지	UI_20150317_000352	{ol}信息	{ol}메세지		
UI_20151224_001904	{@st66b18}道具领取箱	{@st66b18}아이템 수령함					
UI_20151224_001905	{@st66b18}出售物品	{@st66b18}판매 등록					
UI_20151224_001906	{@st66b18}购买物品	{@st66b18}판매중인 아이템					
UI_20151224_001907	{@st45tw2}级{/}	{@st45tw2}레벨{/}					
UI_20151224_001908	{@st45tw2}单件价格{/}	{@st45tw2}단가{/}					
UI_20151224_001909	{@st45tw2}购买数量{/}	{@st45tw2}구매개수{/}					
UI_20151224_001910	{@st45tw2}总价{/}	{@st45tw2}총 금액{/}					
UI_20151224_001911	{@st42}高级选项{/}	{@st42}상세옵션{/}					
UI_20151224_001912	{@st65}等级{/}	{@st65}레벨{/}					
UI_20151224_001913	{@st65}强化等级{/}	{@st65}강화 수치{/}					
UI_20151224_001914	{@st59}按物品名称和选项搜索{/}	{@st59}입력한 이름과 작성된 옵션으로 검색합니다{/}					
UI_20151224_001915	{@st65}最低价格优先{/}	{@st65}낮은 가격순{/}					
UI_20151224_001916	{@st65}最高价格优先{/}	{@st65}높은 가격순{/}					
UI_20151224_001917	{@st45tw2}数量{/}	{@st45tw2}개수{/}					
UI_20151224_001918	{@st45tw2}取回倒计时{/}	{@st45tw2}수령 가능 시간{/}					
UI_20151224_001919	{@st66b}销售期间&佣金费用{/}	{@st66b}판매 등록 시간 및 수수료{/}					
UI_20151224_001920	{@st66}除了代币之外,贩售其它道具之后{nl}您可于48小时后领取游戏币.{/}	{@st66}토큰 아이템을 제외한 판매 아이템의{nl}정산된 실버는 48시간 후 수령할 수 있습니다.{/}					
UI_20151224_001921	{@st45tw2}截止日期{/}	{@st45tw2}마감 시간{/}					
UI_20151224_001922	{@st45tw2}佣金费用{/}	{@st45tw2}판매 완료시 수수료{/}					
UI_20151224_001923	{@st45tw2}总价{/}	{@st45tw2}총금액{/}					
UI_20151224_001924	最高限价{/}	상한가{/}					
UI_20151224_001925	最低限价{/}	하한가{/}					
UI_20151224_001926	{@st66}最低市价{/}	{@st66}하위시세{/}					
UI_20151224_001927	{@st66}最高市价{/}	{@st66}상위시세{/}					
UI_20151224_001928	%s (%s 频道)	%s (%s 채널)					
UI_20151224_001929	碎片个数	파편의 개수					
UI_20151224_001930	{@st66b}开启	{@st66b}열기	UI_20150401_001417	{@st41b}打开	{@st41b}열기		
UI_20151224_001931	{@st66b}供品箱	{@st66b}봉헌함	UI_20150401_001418	{@st41b}祭品箱子	{@st41b}봉헌함		
UI_20151224_001932	{@st66b}成员{/}	{@st66b}구성{/}	UI_20150317_000439	{@st41b}成员{/}	{@st41b}구성{/}		
UI_20151224_001933	{@st66b}团队活动{/}	{@st66b}파티 이벤트{/}	UI_20150317_000440	{@st41b}团队活动{/}	{@st41b}파티 이벤트{/}		
UI_20151224_001934	{@st66b}设置{/}	{@st66b}설정{/}					
UI_20151224_001935	{@st42b}保存{/}	{@st42b}저장{/}					
UI_20151224_001936	{@st41}小队名称与描述{/}	{@st41}파티명과 설명{/}					
UI_20151224_001937	显示附近队伍信息	주변 파티 정보 표시	UI_20150918_001792	{@st42}显示附近的小队{/}	{@st42}주변 파티 정보 표시{/}		
UI_20151224_001938	公开组队目录登录	공개 파티 목록에 등록					
UI_20151224_001939	等级差距	레벨 차이					
UI_20151224_001940	使用推荐组队	파티원 추천 기능 사용					
UI_20151224_001941	{@st66b}插入队伍邀请标签	{@st66b}파티 초대 태그 삽입					
UI_20151224_001942	竞技任务	경쟁 미션					
UI_20151224_001943	单位	단위					
UI_20151224_001944	{@st41b}进入	{@st41b}가입	UI_20150714_001613	加入	가입		
UI_20151224_001945	{@st66b}公共小队列表{/}	{@st66b}공개 파티 목록{/}	UI_20150717_001717	{@st41b}公开组队名单{/}	{@st41b}공개 파티 목록{/}		
UI_20151224_001946	{@st66b}推荐玩家名单{/}	{@st66b}추천 플레이어 목록{/}	UI_20150729_001746	{@st41b}推荐玩家列表{/}	{@st41b}추천 플레이어 목록{/}		
UI_20151224_001947	生命值	수명					
UI_20151224_001948	{@st43}消息盒子	{@st43}메시지함					
UI_20151224_001949	{@st66b}全部	{@st66b}전체					
UI_20151224_001950	{@st66b}未读	{@st66b}안읽은 메시지함	UI_20150714_001618	{@st41b}未读消息	{@st41b}안읽은 메세지함		
UI_20151224_001951	{@st59b}任务{nl}{@st59s} - 接取新任务时,它会添加到任务窗口中{nl} - 主线任务以黄色显示,支线任务以蓝色显示{nl} - 角色的脚底下箭头指示任务位置{nl} - 完成任务时,在任务窗口中显示回报任务的图标{nl}  (使用Backspace键或鼠标点击瞬间移动到回报NPC旁边){nl} - 在任务窗口中勾选或取消勾选任务名前方的方框来添加或移除任务{/}	{@st59b}퀘스트{nl}{@st59s} - 퀘스트 획득시 퀘스트 지령창에 등록{nl} - 메인퀘스트는 노란색, 서브퀘스트는 파란색 표시{nl} - 캐릭터 발 밑의 화살표로 퀘스트 위치를 표시{nl} - 퀘스트 완료시 퀘스트 지령창에 돌아가기 아이콘 표시{nl}  (백스페이스나 마우스 클릭으로 완료 NPC로 순간이동){nl} - 퀘스트 지령창에 등록/해제시 퀘스트 이름 앞 체크 선택{/}	UI_20150317_000519	{@st59b}任务{nl}{@st59s} - 当你接取新任务时,它会添加到任务追踪器中.{nl} - 主线任务以黄色显示,支线任务以蓝色显示.{nl} - 角色的脚底下箭头指示任务位置.{nl} - 如果你完成了一个任务,在任务追踪器上会显示“回报”图标.{nl}    (使用Backspace键或鼠标点击瞬间移动到任务NPC旁边){nl} - 在任务追踪器中勾选或取消勾选任务名前方的方框来添加或移除任务.{/}	{@st59b}퀘스트{nl}{@st59s} - 퀘스트 획득시 퀘스트 알리미에 등록{nl} - 메인퀘스트는 노란색, 서브퀘스트는 파란색 표시{nl} - 캐릭터 발 밑의 화살표로 퀘스트 위치를 표시{nl} - 퀘스트 완료시 퀘스트 알리미에 돌아가기 아이콘 표시{nl}  (백스페이스나 마우스 클릭으로 완료 NPC로 순간이동){nl} - 퀘스트 알리미에 등록/해제시 퀘스트 이름 앞 체크 선택{/}		
UI_20151224_001952	{@st66b} 进行中{/}	{@st66b}  진행  {/}	UI_20150317_000520	{@st41b} 进行中{/}	{@st41b}  진행  {/}		
UI_20151224_001953	{@st66b} 放弃{/}	{@st66b}  포기  {/}	UI_20150317_000521	{@st41b}已放弃{/}	{@st41b}  포기  {/}		
UI_20151224_001954	{@st66b} 使用灵魂水晶复活{/}	{@st66b}소울 크리스탈로 부활하기{/}					
UI_20151224_001955	{@st59b} 商店 {nl} {@st59s} - 使用Shift + 鼠标右键输入数量来贩卖/购买多个相同道具{nl} - 双击鼠标即可贩卖全部数量的道具{/}	{@st59b}상점{nl}{@st59s} - 아이템을 여러 개 판매/구매하려면 Shift + 우클릭 후 개수 입력{nl} - 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}	UI_20150717_001723	{@st59b} 商店 {nl} {@st59s} - 使用Shift + 鼠标右键输入数量来购买/贩卖多个相同道具{nl} - 双击鼠标即可贩卖全部数量的道具{/}	{@st59b}상점{nl}{@st59s} - 아이템을 여러 개 판매/구매하려면 Shift + 우클릭 후 갯수 입력{nl} - 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}		
UI_20151224_001956	生产数量	제작 개수					
UI_20151224_001957	{@st42}%s 好处{/}	{@st42}%s 헤택{/}					
UI_20151224_001958	要使用这个 %s 吗?{/}	%s 아이템을 사용하시겠습니까?{/}					
UI_20151224_001959	此物品将从您的背包中消失{nl}重置您所有技能点.	사용한 아이템은 인벤토리에서 사라지며{nl}전체 스킬 포인트가 초기화 됩니다.{/}					
UI_20151224_001960	{@st41}使用	{@st41}사용					
UI_20151224_001961	{@st59b}职业{nl}{@st59s} - 通过提高职业的等级,可以学习新的技能.{nl} - 从第1次职业转职到第2次职业时,有3个职业可以选择.{nl} - 同一个职业最多可以转职3次.{nl} - 也可以选择相同的职业.{nl}{@st59b}技能{nl}{@st59s} - 各个等级的技能最多可提升5级.{nl} - 从大师学习到的特性可以在技能下方确认.{/}	{@st59b}클래스{nl}{@st59s} - 클래스의 서클을 성장시켜 해당 클래스의 스킬을 습득{nl} - 1차 직업에서 2차 직업로 전직할 경우 3개 클래스 선택 가능{nl} - 동일한 직업으로 총 3회까지 전직 가능{nl} - 동일한 클래스도 선택 가능{nl}{@st59b}스킬{nl}{@st59s} - 각 랭크별 스킬은 최대 5레벨 증가 가능{nl} - 마스터에게 배운 특성은 스킬 하단에서 확인 가능{/}	UI_20150317_000649	{@st59b}职业{nl}{@st59s}- 可以通过提高职业的等级来学习新的技能.{nl} - 从第1次职业转职到第2次职业时,有3个可用的职业可以选择.{nl} - 同一个职业最多可以转职3次.{nl} - 一旦转职到另一个职业,就不能再返回之前的职业.{nl} - 必须消耗所有技能点才能升级.{nl} - 也可以选择相同的职业.{nl}{@st59b}技能{nl}{@st59s} - 每个技能的等级最多可提升5级.{nl} - 从大师学习到的属性可以在技能下方查看.{/}	{@st59b}클래스{nl}{@st59s} - 클래스의 서클을 성장시켜 해당 클래스의 스킬을 습득{nl} - 1차 직업에서 2차 직업로 전직할 경우 3개 클래스 선택 가능{nl} -  동일한 직업으로 총 3회까지 전직 가능{nl} -  다른 직업으로 전직 시 이전 직업은 전직 불가{nl} -  스킬포인트 모두 소비 시 전직 가능{nl} - 동일한 클래스도 선택 가능{nl}{@st59b}스킬{nl}{@st59s} - 각  랭크별 스킬은 최대 5레벨 증가 가능{nl} - 마스터에게 배운 특성은 스킬 하단에서 확인 가능{/}		
UI_20151224_001962	{@st66b}情报{/}	{@st66b}정보{/}					
UI_20151224_001963	{@st66b}成就{/}	{@st66b}업적{/}	UI_20150401_001440	#{@st41b}成就{/}	{@st41b}업적{/}		
UI_20151224_001964	{@st66b}角色设定{/}	{@st66b}캐릭터 설정{/}					
UI_20151224_001965	{@st59}收藏 (F11){/}	{@st59}콜렉션 (F11){/}					
UI_20151224_001966	{@st66b}按键设置	{@st66b}키 설정					
UI_20151224_001967	{@st42}持续时间:%s{/}	{@st42}사용기간 : %s{/}					
UI_20151224_001968	将使用过的 %s 从背包中移除,{nl}并为当前的 %s 提供 %s 的好处.{/}	사용한 %s 인벤토리에서 사라지며{nl}%s동안 현재 %s에만 적용됩니다.{/}					
UI_20151224_001969	将使用过的 %s 从背包中移除,{nl}并应用于当前的 %s{/}	사용한 %s 인벤토리에서{nl}사라지며 현재 %s에만 적용됩니다.{/}					
UI_20151224_001970	您的令牌有效期限可以在角色设置中查看.	캐릭터 설정창에서 잔여시간을 확인하실 수 있습니다.{/}					
UI_20151224_001971	{@st59}关闭{/}	{@st59}TP SHOP을 닫습니다{/}					
UI_20151224_001972	{@st43}{s18}预览并购买	{@st43}{s18}미리보기 및 구매					
UI_20151224_001973	预览展示	미리보기					
UI_20151224_001974	已装备物品TP	착용 품목 TP					
UI_20151224_001975	{@st49}购买已装备物品{/}	{@st49}이대로 구매하기{/}					
UI_20151224_001976	购物袋	장바구니					
UI_20151224_001977	可用TP	보유중인 TP					
UI_20151224_001978	购物袋 TP	장바구니 TP					
UI_20151224_001979	剩余TP	잔여 TP					
UI_20151224_001980	{@st49}确认购买{/}	{@st49}구매 확정{/}					
UI_20151224_001981	{@st66b}扩展仓库	{@st66b}창고 확장					
UI_20151224_001982	{@st59}要扩展存储空间.{/}	{@st59}창고를 확장합니다{/}					
UI_20151224_001983	{@st42b}区域{/}	{@st42b}지역{/}					
UI_20151224_001984	{@st59}打开地图.{/}	{@st59}지도를 엽니다{/}					
UI_20151224_001985	{ol}数量	{ol}개수					
UI_20151224_001986	{@st43}修改队伍名称{/}	{@st43}팀명 변경{/}					
UI_20151224_001987	{@st59}正在修改队伍名称{/}	{@st59}팀명을 변경합니다{/}					
UI_20151224_001988	{@st59}取消修改队伍名称{/}	{@st59}팀명 변경을 취소합니다{/}					
UI_20151224_001989	{@st66b18}修改队伍名称{/}	{@st66b18}팀명 변경{/}					
UI_20151224_001990	{@st66b18}改变居所{/}	{@st66b18}숙소 변경{/}					
UI_20151224_001991	{@st66}修改队伍名称需要花费150TP{/}	{@st66}※팀명 변경시 150TP가 소모됩니다.{/}					
UI_20151224_001992	{@st59}输入新名称{/}	{@st59}원하시는 이름을 입력하세요{/}					
UI_20151224_001993	{@st41b}免费TP{/}	{@st41b}무료 TP{/}					
UI_20151224_001994	{@st59}关闭住处装潢{/}	{@st59}숙소 꾸미기를 닫습니다{/}	UI_20150317_000954	{@St59}关闭{/}	{@st59}배럭 꾸미기를 닫습니다{/}		
UI_20151224_001995	{@st43}山庄装饰{/}	{@st43}숙소 꾸미기{/}	UI_20150317_000955	{@St43}装饰山庄{/}	{@st43}배럭 꾸미기{/}		
UI_20151224_001996	{@st41b}参观山庄{/}	{@st41b}숙소방문{/}					
UI_20151224_001997	{@st59}拜访其他玩家的山庄{/}	{@st59}다른 사람의 숙소를 방문합니다.{/}					
UI_20151224_001998	{@st41b}消息盒子{/}	{@st41b}메시지{/}					
UI_20151224_001999	{@st59}打开消息盒子{/}	{@st59}메시지함을 엽니다{/}	UI_20150714_001665	{@st59}打开消息盒子{/}	{@st59}메세지함을 엽니다{/}		
UI_20151224_002000	{@st42}角色{/}	{@st42}캐릭터{/}					
UI_20151224_002001	{@st42}免费传送点{/}	{@st42}무료TP{/}					
UI_20151224_002002	{@st42}活动传送点{/}	{@st42}이벤트TP{/}					
UI_20151224_002003	{@st41b}鸣谢{/}	{@st41b}크레디트{/}					
UI_20151224_002004	{@st59}开发团队{/}	{@st59}크레디트{/}					
UI_20151224_002005	{@st42}制作人和导演{/}{nl}{@st41b}{s22}金世勇{nl} {nl}{@st42}美术总监{nl}{@st41b}{s22}安正垣(MAGGI){nl} {nl}{@st42}美术设计师{nl}{@st41b}{s22}김미나{nl}성희진{nl}강민경{nl}박준혁{nl}배진영{nl}신효선{nl}박세희{nl} {nl}{@st42}高级程序员{nl}{@st41b}{s22}申尚昊{nl} {nl}{@st42}研究程序员{nl}{@st41b}{s22}정재훈{nl} {nl}{@st42}程序员{nl}{@st41b}{s22}崔英{nl}韩性培{nl}金宝拉{nl}李勇均{nl}金敏圭{/}	{@st42}프로듀서 겸 디렉터{/}{nl}{@st41b}{s22}김세용{nl} {nl}{@st42}아트 디렉터{nl}{@st41b}{s22}안정원{nl} {nl}{@st42}아트 디자이너{nl}{@st41b}{s22}김민아{nl}성혜진{nl}강민경{nl}박준혁{nl}배진영{nl}신효선{nl}박세희{nl} {nl}{@st42}책임 프로그래머{nl}{@st41b}{s22}신상협{nl} {nl}{@st42}선임 프로그래머{nl}{@st41b}{s22}정재훈{nl} {nl}{@st42}프로그래머{nl}{@st41b}{s22}최영{nl}한성배{nl}김보라{nl}이용균{nl}김민규{/}					
UI_20151224_002006	{@st42}战斗系统设计师{nl}{@st41b}{s22}崔基拉{nl}{nl}金品俊{nl} {nl}{@st42}关卡设计师{nl}{@st41b}{s22}拿洪石{nl} {nl}{@st42}剧本导演{nl}{@st41b}{s22}李升祯{nl} {nl}{@st42}主动画师{nl}{@st41b}{s22}李修真{nl} {nl}{@st42}动画师{nl}{@st41b}{s22}明胜贤{nl}朴敏宇{nl}金淑京{nl}金东镇{nl}金美珍{nl} {nl}{@st42}特效 / 音效{nl}{@st41b}{s22}郑慧真{nl} {nl}{@st42}角色设计师{nl}{@st41b}{s22}朴志爱{nl}黄俊源{nl}李树勋{nl}金大美{/}	{@st42}전투기획{nl}{@st41b}{s22}최기락{nl}김평직{nl}김현일{nl} {nl}{@st42}레벨 디자이너{nl}{@st41b}{s22}라홍석{nl} {nl}{@st42}연출 감독{nl}{@st41b}{s22}이승조{nl} {nl}{@st42}리드 애니메이터{nl}{@st41b}{s22}이수진{nl} {nl}{@st42}애니메이터{nl}{@st41b}{s22}명승현{nl}박민우{nl}김수경{nl}신동진{nl}김미진{nl} {nl}{@st42}이펙트 / SFX{nl}{@st41b}{s22}정혜진{nl} {nl}{@st42}캐릭터 디자이너{nl}{@st41b}{s22}박지애{nl}황준원{nl}이수범{nl}김담이{/}					
