QUEST_UNUSED_20151001_000526	也许在王国背后,有一些黑暗交易正在进行着.{nl}如果不是这样的话,他们为什么要保护这个地方?{nl}	뭔가 왕국의 뒤에서 시꺼먼 거래라도 오고간 게 아닐까 싶어.{nl}그런 게 아니라면 뭐하러 이런 돌덩이나 다름 없는 걸 지키겠어?{nl}				도굴꾼 아만다
QUEST_UNUSED_20151001_000527	他们一定很奇怪发生了什么事,因为加里斯骑士团在这里.{nl}他们说,只要我带来他们想要的东西,他们就会对我的行为视而不见.{nl}	칼리스 기사단은 거기에 주목해서 뭔가 있지 않을까 궁금한가봐.{nl}그들은은 계약한 것만 챙겨 오면 마음대로 움직여도 못본 척 해주겠다고 했어.{nl}	QUEST_UNUSED_20151001_000526	也许在王国背后,有一些黑暗交易正在进行着.{nl}如果不是这样的话,他们为什么要保护这个地方?{nl}	뭔가 왕국의 뒤에서 시꺼먼 거래라도 오고간 게 아닐까 싶어.{nl}그런 게 아니라면 뭐하러 이런 돌덩이나 다름 없는 걸 지키겠어?{nl}	도굴꾼 아만다
QUEST_UNUSED_20151001_000528	所以,当然,我要悄悄潜入这个塞满宝藏的堡垒房间,而不让军队知道.{nl}我想象那里肯定充满了财富,因为那是军队的资金.{nl}	아, 물론 난 왕국군 몰래 대지의 요새에 있는 보물이 가득한 방으로 들어갈 거야.{nl}분명 군자금이니 뭐니 엄청난 것을 잔뜩 쌓아 놓고 있을 거라고.{nl}				도굴꾼 아만다
QUEST_UNUSED_20151001_000529	首先,在集会区收集鲁克莱斯时代的记录.{nl}我们需要它们来通过守护石像的关卡.	일단 집결지에 있는 루클리스 시대의 기록물들을 모아줘.{nl}저길 지키고 있는 가고일을 뚫을려면 그게 필요하거든.				도굴꾼 아만다
QUEST_UNUSED_20151001_000530	博科·朱塔	보코르 유타				
QUEST_UNUSED_20151001_000531	我正在寻找女神泽姆娜.{nl}每个人都知道女神已经失踪了.{nl}	전 제미나 여신의 행방을 찾고 있어요.{nl}여신께서 행방불명되셨다는건 누구나 아는 이야기지요.{nl}	QUEST_UNUSED_20150729_000317	哇,我从没想到会在这个墓地遇到一个人.{nl}我是服侍女神泽姆娜的博科尔.在她失踪后,我一直跟随她的痕迹,追到了这里.{nl}	우와. 이런 묘지에서 사람을 만날 줄은 몰랐어요.{nl}저는 제미나 여신님을 모시는 보코르에요. 사라진 제미나 여신님의 자취를 쫓아 이 곳까지 왔죠.{nl}	보코르 유타
QUEST_UNUSED_20151001_000532	我是听说女神们祝福了真理之树骑士团才来到这里的……{nl}但是我只看见死者.{nl}	여신께서 진리의 나무 교단을 축복했단 소문을 듣고 여기까지 왔는데.. {nl}망자들만 가득하네요.{nl}	QUEST_UNUSED_20150729_000318	我听说女神泽姆娜正在隐居,而且她曾经祝福过真理之树骑士团,{nl}但是现在我到了这里,只看到一具具死尸.{nl}我的力量也无法控制他们,我可能必须除掉他们,他们干扰了我的祈祷……	모습을 감춘 제미나 여신께서 진리의 나무 교단을 축복했다고 하시기에 여기까지 달려왔는데{nl}막상 와보니까 시체들만 돌아다니고 있네요.{nl}심지어 이 시체들 제 힘으로 제어도 안되요. 의식에 방해가 되니 처치를 해야할 것 같은데..	보코르 유타
QUEST_UNUSED_20151001_000533	如果你打算在这个房间里待着,能不能帮我一下?{nl}我的力量无济于事,他们一听到我的祈祷声就会攻击我.{nl}	혹시 이 묘역에 계속 계실 거라면 절 좀 도와주시겠어요?{nl}이 망자들은 제 힘으로도 어떻게 안되고 기도 소리만 들으면 마구 달려들거든요.{nl}				보코르 유타
QUEST_UNUSED_20151001_000534	我应该祈求女神来确认她是否在这里.	여신께 기도를 올려야 이 근처에 계시는지라도 확인이 될 텐데 말예요.				보코르 유타
QUEST_UNUSED_20151001_000535	真的吗?感谢你的安慰之言.{nl}独自祈祷是件很难的事情.{nl}	정말요? 말 만으로도 감사하네요.{nl}사실 혼자서는 기도마저도 힘들었거든요.{nl}	QUEST_UNUSED_20150729_000319	真的吗?感谢你的安慰之言.{nl}独自祈祷是件很难的事情.{nl}	아, 정말요? 말 만으로도 감사하네요.{nl}사실 혼자서는 의식 준비도 좀 벅찼거든요.{nl}	보코르 유타
QUEST_UNUSED_20151001_000536	那么,我要靠你处理棺材房里的死者了.{nl}同时,我会向女神祈祷.	그럼 입관실의 망자들을 부탁드릴게요.{nl}그 동안 전 여신이 어디 계시는지 기도를 올려 보겠어요.	QUEST_UNUSED_20150729_000320	请你处理这里周围的尸体吧.{nl}同时,我会做好准备并向女神祈祷.	그럼 근처의 시체들을 처치해주세요.{nl}저는 그 동안 의식을 준비하고 여신님께 기도를 올릴게요.	보코르 유타
QUEST_UNUSED_20151001_000537	我原本以为能在这里找到女神泽姆娜的下落,但这个地方到处都是死人…{nl}我从没见过这种情况,我们应该赶快寻找泽姆娜.	여기라면 제미나 여신의 행방을 찾을 수 있을까 했는데 망자들만 가득하다니..{nl}이런 건 처음 봐요. 어서 제미나님을 찾아야 할텐데요.	QUEST_UNUSED_20150729_000321	我原本以为能在这里找到线索,但这些尸体对我的博科尔力量无动于衷…{nl}我从没见过这种情况,我需要找到女神…	여기 오면 뭐라도 있을 까 했는데 보코르의 힘이 통하지 않는 시체라니..{nl}이런 건 처음 봐요. 어서 여신님을 찾아야 할텐데요..	보코르 유타
QUEST_UNUSED_20151001_000538	啊,你回来啦.{nl}多亏了你,死者们没在我祈祷的时候攻击我.{nl}	아, 돌아오셨군요. {nl}덕분에 기도를 올리는 동안은 시체들이 덤벼들진 않았어요.{nl}	QUEST_UNUSED_20150729_000322	噢,你回来了.多亏了你,我才能好好地祈祷.{nl}我的意思是…… 和之前一样,没有得到答案,但是……	아, 돌아오셨군요. 덕분에 무사히 여신님께 기도를 올릴 수 있었어요.{nl}뭐.. 여느때 처럼 대답은 없으셨지만요..	보코르 유타
QUEST_UNUSED_20151001_000539	然而,即使在这里,祈祷也无法传达给女神.	하지만 여기서도 여신께 기도는 닿지 않았나봐요.				보코르 유타
QUEST_UNUSED_20151001_000540	咒术人偶[邪灵祭司转职]	주술인형[보코르 전직]				
QUEST_UNUSED_20151001_000541	倒下佣兵的尸体	쓰러져 있는 용병의 시신				
QUEST_UNUSED_20151001_000542	问他该怎么做.	어떻게 하면 되는 지 묻는다	QUEST_LV_0100_20150317_002398	同意	수락	
QUEST_UNUSED_20151001_000543	拒绝	알아서 하라며 거절한다	QUEST_LV_0200_20150317_001850	拒绝	거부	
QUEST_UNUSED_20151001_000544	莉迪亚·沙芬和弗莱彻之箭 [弗莱彻升级]	리디아 샤펜과 플레쳐의 화살[플레쳐 전직]				
QUEST_UNUSED_20151001_000545	我将寻找那支箭	화살을 찾아보겠다고 한다	QUEST_LV_0100_20150317_002398	同意	수락	
QUEST_UNUSED_20151001_000546	退出吧,因为你的自信心还不足	자신없으니 그만둔다	QUEST_LV_0200_20150317_001850	拒绝	거부	
QUEST_UNUSED_20151001_000547	我如何驯服这只怪物?	몬스터를 어떻게 길들이는 지 묻는다	QUEST_LV_0100_20150317_002398	同意	수락	
QUEST_UNUSED_20151001_000548	那是荒谬的	말도 안되는 소리라고 한다				
QUEST_UNUSED_20151001_000549	完美射击 [黑骑士升级]	일발필중[슈바르츠라이터 전직]				
QUEST_UNUSED_20151001_000550	我很有信心	자신있다고 한다				
QUEST_UNUSED_20151001_000551	那不是真的	그렇지 않다고 거절한다	QUEST_LV_0200_20150317_001850	拒绝	거부	
QUEST_UNUSED_20151001_000552	我会通过它	전해주겠다고 한다				
QUEST_UNUSED_20151001_000553	我不想做这件事	수상하니 거절해둔다	QUEST_LV_0200_20150323_004490	我需要一些时间来准备	준비할 시간이 필요하다고 한다	
QUEST_UNUSED_20151001_000554	我去取书籍.	장부를 가져오겠다고 한다	QUEST_LV_0100_20150317_002398	同意	수락	
QUEST_UNUSED_20151001_000555	稍后我会回来.	다음에 다시오겠다고 한다	QUEST_LV_0200_20150317_001850	拒绝	거부	
QUEST_UNUSED_20151001_000556	我将解决它	해결하겠다고 한다				
QUEST_UNUSED_20151001_000557	我需要一些时间来思考	생각할 시간을 달라고 한다				
QUEST_UNUSED_20151001_000558	某人的记录(1)	누군가의 기록(1)				
QUEST_UNUSED_20151001_000559	擦去尘埃	먼지를 긁어 내느 중				
QUEST_UNUSED_20151001_000560	看到黑色尘埃从柱子上落下后,怪物们就跑过来了!	기둥에서 검은 가루가 떨어지자 그것을 보고 몬스터들이 몰려듭니다!				
QUEST_UNUSED_20151001_000561	拂去黑色粉末	검은 가루를 털어 내는 중				
QUEST_UNUSED_20151001_000562	拂去黑色尘埃后,下面那个东西看起来像是一张唱片!	검은 가루를 털어냈더니 어떤 기록 같은 것이 보입니다!				
QUEST_UNUSED_20151001_000563	某人的唱片(2)	누군가의 기록(2)				
QUEST_UNUSED_20151001_000564	海洋火花不闪耀,可能是因为白天了.{nl}从附近的怪物那里获得一些怪物油来喂养海洋火花!	낮이라서 그런지, 야광충이 빛을 내지 않습니다!{nl}주변 몬스터에게서 야광충의 먹이가 되는 몬스터 기름을 구해 오세요!				
QUEST_UNUSED_20151001_000565	阅读文字需要收集魔物之油!	몬스터 기름을 모아야 글귀를 읽을 수 있습니다!				
QUEST_UNUSED_20151001_000566	再看一眼	다시 살펴 보는 중				
QUEST_UNUSED_20151001_000567	海洋火花开始闪耀!	야광충이 빛을 내기 시작합니다!				
QUEST_UNUSED_20151001_000568	某人的记录(3)	누군가의 기록(3)				
QUEST_UNUSED_20151001_000569	凝视柱子	기둥 살펴 보는 중				
QUEST_UNUSED_20151001_000570	靠近柱子并大声说出数字!	기둥 가까이 서서 어딘가에서 얻은 숫자를 말해 봅시다!				
QUEST_UNUSED_20151001_000571	阅读柱子上的铭文	기둥의 글귀 읽는 중				
QUEST_UNUSED_20151001_000572	柱子上的雕刻(1)	기둥에 새겨진 인물(1)				
QUEST_UNUSED_20151001_000573	这里太黑了!从附近收集一些闪亮的苔藓吧!	어두워서 보이지 않습니다! 주변에서 빛나는 이끼를 채취해 오세요!				
QUEST_UNUSED_20151001_000574	阅读柱子上的铭文	기둥의 글귀를 읽는 중				
QUEST_UNUSED_20151001_000575	由于闪亮苔藓,你能够读懂铭文上的内容!	빛나는 이끼 덕분에 글귀를 읽을 수 있게 되었습니다!				
QUEST_UNUSED_20151001_000576	柱子上的雕刻(2)	기둥에 새겨진 인물(2)				
QUEST_UNUSED_20151001_000577	支柱居然没被碰就倒塌了!{nl}从怪物那里收集一些黏稠液体来修复支柱!	건드리지도 않았는데 기둥이 무너져 버렸습니다!{nl}몬스터에게서 기둥을 수리 할 점성 있는 액체를 구해 오세요!				
QUEST_UNUSED_20151001_000578	您需要黏稠液体	점성 있는 액체가 필요합니다				
QUEST_UNUSED_20151001_000579	修复柱子	기둥 수리 중				
QUEST_UNUSED_20151001_000580	柱子的雕刻 (3)	기둥에 새겨진 인물(3)				
QUEST_UNUSED_20151001_000581	摆放碎片	조각들을 끼워 넣는 중				
QUEST_UNUSED_20151001_000582	你可以读懂这些字!	글귀를 읽을 수 있는 상태가 되었습니다!				
QUEST_UNUSED_20151001_000583	收集圣物(4)	성물 수집(4)				
QUEST_UNUSED_20151001_000584	我会去挖掘.	발굴해 오겠다고 한다				
QUEST_UNUSED_20151001_000585	圣物挖掘中	성물 발굴 중				
QUEST_UNUSED_20151001_000586	已发现圣物!	성물을 발견 했습니다!				
QUEST_UNUSED_20151001_000587	我将收集它们	모아보겠다고 한다				
QUEST_UNUSED_20151001_000588	我不会再进去了	다시 들어갈 일은 없다고 한다	QUEST_UNUSED_20150717_000281	我不是很感兴趣.	별로 관심 없다고 한다.	
QUEST_UNUSED_20151001_000589	关于鲁克莱斯军队的故事.	루클리스 부대와 관련된 이야기가 적혀있습니다				
QUEST_UNUSED_20151001_000590	撤退命令	퇴각명령				
QUEST_UNUSED_20151001_000591	旅程开始(1)	여정의 시작(1)				
QUEST_UNUSED_20151001_000592	旅程开始(2)	여정의 시작(2)				
QUEST_UNUSED_20151001_000593	旅程开始(3)	여정의 시작(3)				
QUEST_UNUSED_20151001_000594	旅程开始(4)	여정의 시작(4)				
QUEST_UNUSED_20151001_000595	奥莎 (1)	오르샤(1)				
QUEST_UNUSED_20151001_000596	奥莎 (2)	오르샤(2)				
QUEST_UNUSED_20151001_000597	奥莎 (3)	오르샤(3)				
QUEST_UNUSED_20151001_000598	心怀感激	감사의 마음을 담아				
QUEST_UNUSED_20151001_000599	献出的礼物	꼭 드리고 싶어요				
QUEST_UNUSED_20151001_000600	迷失森林(1)	숲 속에서 길을 잃다(1)				
QUEST_UNUSED_20151001_000601	迷失森林(2)	숲 속에서 길을 잃다(2)				
QUEST_UNUSED_20151001_000602	未拥有物品	주인없는 물건				
QUEST_UNUSED_20151001_000603	不安全的安全区域	안전하지 않은 안전지대				
QUEST_UNUSED_20151001_000604	无休息的拓荒者	쉴 수 없는 이주민				
QUEST_UNUSED_20151001_000605	失踪的主教 (1)	사라진 주교(1)				
QUEST_UNUSED_20151001_000606	失踪的主教 (2)	사라진 주교(2)				
QUEST_UNUSED_20151001_000607	失踪的主教 (3)	사라진 주교(3)				
QUEST_UNUSED_20151001_000608	失踪的主教 (4)	사라진 주교(5)				
QUEST_UNUSED_20151001_000609	失踪的主教 (5)	지워진 흔적 찾기				
QUEST_UNUSED_20151001_000610	被烧毁的地方(1)	불타버린 행방(1)				
QUEST_UNUSED_20151001_000611	被烧毁的地方(2)	불타버린 행방(2)				
QUEST_UNUSED_20151001_000612	搜索被抹去的踪迹(5)	지워진 흔적 찾기(5)				
QUEST_UNUSED_20151001_000613	搜索被抹去的踪迹(6)	지워진 흔적 찾기(6)				
QUEST_UNUSED_20151001_000614	超负荷特工	정보원의 격무				
QUEST_UNUSED_20151001_000615	去除异味	냄새 없애기				
QUEST_UNUSED_20151001_000616	转身离去	발길 돌리기				
QUEST_UNUSED_20151001_000617	怪物殖民地(1)	몬스터 군락지(1)				
QUEST_UNUSED_20151001_000618	怪物殖民地(2)	몬스터 군락지(2)				
QUEST_UNUSED_20151001_000619	大规模搜索行动(1)	대규모 수색(1)				
QUEST_UNUSED_20151001_000620	大规模搜索行动(2)	대규모 수색(2)				
QUEST_UNUSED_20151001_000621	大规模搜索行动(3)	대규모 수색(3)				
QUEST_UNUSED_20151001_000622	大规模搜索行动(4)	대규모 수색(4)				
QUEST_UNUSED_20151001_000623	大规模搜索行动(5)	대규모 수색(5)				
QUEST_UNUSED_20151001_000624	大规模搜索行动(6)	대규모 수색(6)				
QUEST_UNUSED_20151001_000625	支援活动	보조 활동				
QUEST_UNUSED_20151001_000626	可疑地点	수상한 장소				
QUEST_UNUSED_20151001_000627	初步调查 (1)	사전 조사(1)				
QUEST_UNUSED_20151001_000628	初步调查 (2)	사전 조사(2)				
QUEST_UNUSED_20151001_000629	腐化之怪	오염된 몬스터				
QUEST_UNUSED_20151001_000630	宝贵生命和金钱	돈 보다 귀한 목숨				
QUEST_UNUSED_20151001_000631	收复首都	밑천 회수				
QUEST_UNUSED_20151001_000632	危险的踪迹(1)	위험한 단서(1)				
QUEST_UNUSED_20151001_000633	危险的踪迹(2)	위험한 단서(2)				
QUEST_UNUSED_20151001_000634	危险的踪迹(3)	위험한 단서(3)				
QUEST_UNUSED_20151001_000635	乌尔波纳斯主教的行踪(1)	우르보나스의 행방(1)				
QUEST_UNUSED_20151001_000636	乌尔波纳斯主教的行踪(2)	우르보나스의 행방(2)				
QUEST_UNUSED_20151001_000637	乌尔波纳斯主教的行踪(3)	우르보나스의 행방(3)				
QUEST_UNUSED_20151001_000638	乌尔波纳斯主教的行踪(4)	우르보나스의 행방(4)				
QUEST_UNUSED_20151001_000639	乌尔波纳斯主教的行踪(5)	우르보나스의 행방(5)				
QUEST_UNUSED_20151001_000640	乌尔波纳斯主教的行踪(6)	우르보나스의 행방(6)				
QUEST_UNUSED_20151001_000641	乌尔波纳斯主教的行踪(7)	우르보나스의 행방(7)				
QUEST_UNUSED_20151001_000642	正确完成任务	일처리는 확실히				
QUEST_UNUSED_20151001_000643	新的敌人	새로운 적				
QUEST_UNUSED_20151001_000644	恶魔堆积(1)	마족 꾸러미(1)				
QUEST_UNUSED_20151001_000645	恶魔堆积(2)	마족 꾸러미(2)				
QUEST_UNUSED_20151001_000646	交付手中(5)	손아귀 속으로(5)				
QUEST_UNUSED_20151001_000647	交付手中(6)	손아귀 속으로(6)				
QUEST_UNUSED_20151001_000648	如果再次发生(1)	만약에 또 만약에(1)				
QUEST_UNUSED_20151001_000649	如果再次发生(2)	만약에 또 만약에(2)				
QUEST_UNUSED_20151001_000650	驱逐	쫓아내기				
QUEST_UNUSED_20151001_000651	招募囚犯	죄수 모집				
QUEST_UNUSED_20151001_000652	更深之处(1)	더 깊은 곳에서(1)				
QUEST_UNUSED_20151001_000653	更深之处(2)	더 깊은 곳에서(2)				
QUEST_UNUSED_20151001_000654	更深之处(3)	더 깊은 곳에서(3)				
QUEST_UNUSED_20151001_000655	更深之处(4)	더 깊은 곳에서(4)				
QUEST_UNUSED_20151001_000656	告诉他稍等一下	좀 더 기다려 달라고 한다				
QUEST_UNUSED_20151001_000657	完好无损(1)	모든 것이 제자리로(1)				
QUEST_UNUSED_20151001_000658	完好无损(2)	모든 것이 제자리로(2)				
QUEST_UNUSED_20151001_000659	清除锈迹	녹 제거				
QUEST_UNUSED_20151001_000660	珍贵且有价值	소중하고 귀중한				
QUEST_UNUSED_20151001_000661	转变心志	발상의 전환				
QUEST_UNUSED_20151001_000662	完好无损 (3)	모든 것이 제자리로(3)				
QUEST_UNUSED_20151001_000663	喂养天空怪物	비행형 몬스터에게 먹이주기	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000664	猎鹰大师想要测试怪物是否可以代替老鹰.喂养三种不同类型的飞行型怪物并尝试驯服它们.	응사 마스터는 몬스터들을 매 대신 쓸 수 있을 지 시험해보고자 합니다. 세 종류의 비행형 몬스터에게 먹이를 주고 길들이기를 시도해보세요.	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000665	向猎鹰大师汇报	응사 마스터에게 보고				
QUEST_UNUSED_20151001_000666	驯服怪物失败.回到猎鹰大师那里.	몬스터를 길들이는데 실패했습니다. 응사 마스터에게 돌아가세요.				
QUEST_UNUSED_20151001_000667	去森林祈祷地会见黑骑士大师.	기원의 숲에 있는 슈바르츠라이터 마스터를 찾아가세요.				
QUEST_UNUSED_20151001_000668	连续击杀普通怪物200次	일반 몬스터에게 연속 200회 명중				
QUEST_UNUSED_20151001_000669	黑骑士大师告诉你,他将会见你的技能以准确地击杀敌人. 准确击杀普通怪物200次.	슈바르츠라이터 마스터는 노린적을 확실하게 맞추는 실력을 보겠다고 합니다. 일반 몬스터를 상대로 공격을 200회 연속 확실하게 명중시키세요.	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000670	你已经成功地对敌人施展了所有攻击,没有犯下任何错误. 回去见黑骑士大师.	실수 없이 적에게 연속으로 공격을 모두 명중시켰습니다. 슈바르츠라이터 마스터에게 돌아가세요.	QUEST_JOBSTEP_20150717_002944	请回去找黑暗骑兵大师。	슈바르츠 라이터 마스터에게 돌아가세요.	
QUEST_UNUSED_20151001_000671	找到隐藏的联络人并将物品交给他	숨어있는 접선자를 찾아 물건 건내기	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000672	武僧大师要求你去见维尔派遣的人,并将武僧大师交给你的物品交给他.那个人藏匿起来了,去武僧大师给你的便条上指示的地方,说出暗号.当听到暗号后出现的那个人,将物品交给他.	몽크 마스터는 바일이 보낸 사람을 만나 자신이 준 물건을 건내주라고 합니다. 접선해야 할 사람은 숨어 있다고 하니 몽크 마스터가 건내 준 쪽지에 적힌 장소로가서 접선 암호를 말하고 나타난 접선인에게 물건을 건내주세요.	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000673	回报武僧大师	몽크 마스터에게 보고				
QUEST_UNUSED_20151001_000674	你成功地将物品交给了那个人.回到武僧大师那里.	무사히 접선자에게 물건을 전달했습니다. 몽크 마스터에게 돌아가세요.	QUEST_JOBSTEP_20150717_002945	请回去找武僧大师。	몽크 마스터에게 돌아가세요.	
QUEST_UNUSED_20151001_000675	查找赦罪师之书	파드너 마스터의 장부 수색	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000676	赦罪师大师告诉你,他的书被撕毁了,所以不能使用.去找赦罪师大师藏在寺庙35_3处的预备书.	파드너 마스터는 자신이 가진 장부가 찢어져서 쓸 수 없게 되었다고 합니다. 수도원 35_3에 파드너 마스터가 숨겨둔 예비장부를 찾아와 주세요.	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000677	你找到了赦罪师大师的书.回到赦罪师大师处.	파드너 마스터의 장부를 찾았습니다. 파드너 마스터에게 돌아가세요.	QUEST_JOBSTEP_20150717_002946	请回去找宽恕者大师。	파드너 마스터에게 돌아가세요.	
QUEST_UNUSED_20151001_000678	收集植物系怪物的样本.	식문 몬스터의 샘플 수집	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000679	Medzio Diena过后,德鲁伊大师正在研究那些疯长的植物.为了协助他的研究,请击败植物系怪物并收集样本.当怪物变得更强时,你将会获得更多样本.	드루이드 마스터는 신수의 날 이후 과성장한 식물들에 대해 조사하고 있다고 합니다. 연구를 돕기 위해 식물형 몬스터를 처치하고 샘플을 모아오세요. 강한 몬스터일수록 더 많은 샘플을 얻을 수 있습니다.	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000680	将它们交给德鲁伊大师	드루이드 마스터에게 전달				
QUEST_UNUSED_20151001_000681	你已经收集了足够的植物系怪物样本. 返回德鲁伊大师身边.	식물형 몬스터의 샘플을 충분히 모았습니다. 드루이드 마스터에게 돌아가세요.				
QUEST_UNUSED_20151001_000682	在峡谷地区的36_1处设立净化之地-罗姆瓦	협곡지대 36_1에 정화의 로무바 설치				
QUEST_UNUSED_20151001_000683	神谕大师告诉你,最近恶魔能量变得越来越强大,因此他的能力受到干扰. 将净化之地-罗姆瓦设置在峡谷地区的36_1处,因为恶魔能量很强,从而造成了很多干扰.	오라클 마스터는 최근 마기가 강해져서 자신의 능력이 방해받고 있다고 합니다. 특히 마기가 강해 방해가 심한 협곡지대 36_1에 가서 정화의 로무바를 설치하세요.	QUEST_JOBSTEP_20150717_002920	该做的事	할일	
QUEST_UNUSED_20151001_000684	汇报给神谕大师	오라클 마스터에게 보고	QUEST_JOBSTEP_20150317_001932	与神谕师大师对话	오라클 마스터와 대화	
QUEST_UNUSED_20151001_000685	已经布置好了净化之地-罗姆瓦全部,返回给神谕大师.	정화의 로무바를 모두 설치했습니다. 오라클 마스터에게 돌아가세요.	QUEST_JOBSTEP_20150717_002949	请回去找神谕师大师。	오라클 마스터에게 돌아가세요.	
QUEST_UNUSED_20151001_000686	打开宝藏箱	보물상자 열어 보기	QUEST_UNUSED_20150717_000286	打开宝藏箱	보물상자 열어보기	
QUEST_UNUSED_20151001_000687	击败怪物,避开石化寒冰	석화서리를 피해 몬스터 처치				
QUEST_UNUSED_20151001_000688	打开宝箱后,微弱的石化寒冰散出,周围的怪物蜂拥而至!避开石化寒冰并击败所有怪物.	상자를 열자 미약한 석화서리가 나오면서 주변의 몬스터까지 달려 듭니다! 석화서리를 피해서 몬스터를 모두 처치하세요.				
QUEST_UNUSED_20151001_000689	看看柱子	기둥 살펴 보기				
QUEST_UNUSED_20151001_000690	当你进入加利德高原时,你会看到许多柱子.其中有一根看起来特别的柱子,去看看它吧.	갈르엣 평야에 들어서자마자 보이는 것은 엄청난 수의 기둥입니다. 인상 깊어 보이는 기둥이 있으니 다가가 살펴 보세요.				
QUEST_UNUSED_20151001_000691	保护这根柱子	기둥 지키기				
QUEST_UNUSED_20151001_000692	怪物们正来攻击这根柱子! 保护它.	몬스터들이 몰려와서 기둥을 공격합니다! 기둥을 지키세요.				
QUEST_UNUSED_20151001_000693	将粉末从柱子上刷掉	기둥에서 가루 털어내기				
QUEST_UNUSED_20151001_000694	这黑色粉尘看起来像是怪物的食物吗?难道他们才来奔跑?既然他们走了,我们应该把柱子上的余下的灰尘都扫掉.	몬스터들이 몰려 들었던 이유는 이 검은 가루가 먹이처럼 보였기 때문이었을까요? 몬스터들을 모두 물리쳤으니 기둥에 붙어 있던 검은 가루들을 모두 털어내 봅시다.				
QUEST_UNUSED_20151001_000695	这里应该还有更多带有记录的柱子.看看其他的吧.我们可以利用海上的火花的光芒来阅读柱子上的文字.	누군가의 기록이 담긴 기둥이 더 있을 것 같습니다. 기둥을 살펴 보세요. 기둥의 글귀는 야광충의 빛이 있다면 어두워도 읽을 수 있을 것입니다.				
QUEST_UNUSED_20151001_000696	采集怪物油	몬스터 기름 구하기				
QUEST_UNUSED_20151001_000697	要让海上的火花在白天发光,你需要一些怪物油.去猎杀怪物来采集它.	야광충이 낮에 빛을 내려면 몬스터 기름이 있어야 할 것 같습니다. 몬스터를 사냥하여 몬스터 기름을 모으세요.				
QUEST_UNUSED_20151001_000698	读取柱子上的铭文	기둥에 새겨진 글귀 읽기				
QUEST_UNUSED_20151001_000699	你已经收集了怪物油.带它到柱子那里,然后使用海上的火花发出的光芒来读取柱子上的铭文.	몬스터 기름을 모두 모았습니다. 기둥으로 가져 가서 야광충의 빛으로 기둥에 새겨진 글귀를 읽어 봅시다.				
QUEST_UNUSED_20151001_000700	击败怪物来获取怪物油	몬스터를 처치하여 몬스터 기름 획득				
QUEST_UNUSED_20151001_000701	似乎有人在其他柱子上留下了记录.去看看那些柱子.	다른 기둥에 누군가의 기록이 더 있을 것 같습니다. 기둥들을 살펴 보세요.				
QUEST_UNUSED_20151001_000702	说出这些数字	숫자 말하기				
QUEST_UNUSED_20151001_000703	指示看起来是这样说的,如果你大声说出在加利德高原上获得的数字,柱子上的文字就会变得可见.站在柱子旁边并且在聊天窗口输入这些数字.	갈르엣 평야의 어딘가에서 얻은 힌트 숫자를 말하면 기둥의 글귀를 읽을 수 있다고 씌여 있는 것 같습니다. 기둥 가까이에서 채팅창에 숫자를 입력하세요.				
QUEST_UNUSED_20151001_000704	柱子上的文字开始出现了!读一读!	기둥에 뭔가 새겨져 있는 것이 보이기 시작했습니다! 읽어 보세요!				
QUEST_UNUSED_20151001_000705	出现了一根柱子!去看看吧.	기둥이 나타난 듯 합니다! 다가가 살펴 보세요.				
QUEST_UNUSED_20151001_000706	修复柱子	기둥 보수 하기				
QUEST_UNUSED_20151001_000707	您似乎需要闪亮苔藓来阅读召唤柱上的铭文.去收集一些吧.注意,如果您不在5分钟内回来,您将不得不等待它再次出现,所以快点吧.	소환 기둥에 글귀를 읽으려면 빛나는 이끼가 필요할 것 같습니다. 주변에서 구해 보세요. 단, 5분 안에 돌아오지 않으면 기둥은 다음번 나타날 때 까지 기다려야 하니 서두르세요.				
QUEST_UNUSED_20151001_000708	阅读柱子上的铭文	기둥의 글귀 읽기				
QUEST_UNUSED_20151001_000709	您现在应该能够阅读柱子了.走近它并且看一看.	이제 기둥의 글귀를 읽을 수 있을 것 같습니다. 기둥으로 가서 읽어 보세요.				
QUEST_UNUSED_20151001_000710	似乎在另一根柱子上还有一段记载,继续讲述这个故事.仔细察看那根柱子.	다른 기둥에는 이 이야기에 이어지는 다른 기록이 또 있을 것 같습니다. 기둥을 살펴 보세요.				
QUEST_UNUSED_20151001_000711	获得黏液溶剂	점성 있는 액체 구해 오기				
