QUEST_LV_0200_20150317_000704	迈杜莎幼虫的光芒照射着它们吸收周围游荡灵魂的记忆. {nl}那么你能聚集这些迈杜莎幼虫吗?{nl}有灵魂我想拯救,我需要读取他们的记忆才能做到这一点.	미듀자 유충의 불빛은요. 대기 중에 떠도는 영혼의 기억을 흡수하면서 반짝이는 거래요.{nl}그러니 미듀자 유충들을 모아주실 수 있을까요? {nl}구하고 싶은 영혼들이 있는데 그러기 위해선 영혼의 기억을 좀 읽어야 하거든요.				간절한 부엉이 조각상
QUEST_LV_0200_20150317_000705	迈杜贾幼虫如果你靠近它们就会逃跑.它们不是很可爱吗?	미듀자 유충은 다가가면 도망간답니다. 참 귀엽죠?				간절한 부엉이 조각상
QUEST_LV_0200_20150317_000706	这些足以读取他们的记忆.稍等一下.{nl}	이 정도면 기억을 읽는 덴 충분할 거예요. 잠시만요.{nl}				간절한 부엉이 조각상
QUEST_LV_0200_20150317_000707	我能感觉到周围灵魂的心跳.{nl}在白骨崖、苏德塔斯谷地、石岭和杜克流堂附近.{nl}请逐一检查每一个地方.	이 주변에서 영혼들의 마음이 느껴져요.{nl}뼈바람 절벽, 수제티 계곡, 돌무지 언덕, 듀오클뤼 전당 쪽이군요.{nl}하나씩 찾아가서 확인해주세요.				간절한 부엉이 조각상
QUEST_LV_0200_20150317_000708	徘徊护卫士兵	미련 많은 호위병 영혼				
QUEST_LV_0200_20150317_000709	我需要保护我的女主人,但是找不到她.{nl}我需要保护她免受怪物的伤害.{nl}但是,我无法强化自己的身体.	마님을 지켜야 하는데 도대체 어디에 계신 거지?{nl}몬스터에게서 어떻게든 마님을 지켜야 해.{nl}하지만 몸에 힘이 들어가질 않아.				미련 많은 호위병 영혼
QUEST_LV_0200_20150317_000710	女主人是那种就算马车坏掉也会爬着走路的人……{nl}至少我要保护她!	마님은 마차가 다 부서져도 기어서라도 가실 분이니까..{nl}나라도 그분을 지켜야지!				미련 많은 호위병 영혼
QUEST_LV_0200_20150317_000711	无论如何,我都要保护夫人……	어떻게 해서든 마님을 지켜야 해...				미련 많은 호위병 영혼
QUEST_LV_0200_20150317_000712	徘徊商人的灵魂	미련 많은 상인 영혼				
QUEST_LV_0200_20150317_000713	瞧我因为那个愚蠢的学者和马虎的士兵而发生了什么.{nl}你觉得女主人或者其他东西重要吗,当我还失去了行李呢?	멍청한 학자와 어설픈 병사 때문에 내 꼴이 이게 뭐야?{nl}내 짐꾸러미가 없는데 마님인지 뭔지 따위가 중요하겠어?				미련 많은 상인 영혼
QUEST_LV_0200_20150317_000714	让我愤怒的是,我所受的一切苦难竟然全是白费……	고생이란 고생은 다 하고 건질 게 하나도 없다니 화가 나는군.				미련 많은 상인 영혼
QUEST_LV_0200_20150317_000715	我的财富是我最看重的东西.	나에겐 내 재산이 무엇보다 중요하다고.				미련 많은 상인 영혼
QUEST_LV_0200_20150317_000716	萦绕学者灵魂	미련 많은 학자 영혼				
QUEST_LV_0200_20150317_000717	救援队终于到来了吗?他们是来救我的吗?{nl}什么?没有?{nl}难道女主人出事了吗?女主人有危险!{nl}	드디어 구조대가 온 건가? 나를 구해주러 온 거지?{nl}뭐? 아니라고?{nl}설마 마님이 실패하신 건가? 마님이 위험해!{nl}				미련 많은 학자 영혼
QUEST_LV_0200_20150317_000718	我们需要拉帕萨普偷走的卷轴才能救女主人.{nl}如果我们不把卷轴交给女主人……!!	마님을 구하려면 라프세이프에게 빼앗긴 주문서가 필요해.{nl}주문서를 마님께 전달하지 않으면..!!				미련 많은 학자 영혼
QUEST_LV_0200_20150317_000719	我们是胆小鬼.我们在护卫和商人遭到攻击时逃跑了.{nl}没有办法让我们救他们……	우린 겁쟁이였다네. 호위병과 상인이 당하는 틈을 타서 도망쳤어.{nl}그들을 구할 방법이 없었다네..				미련 많은 학자 영혼
QUEST_LV_0200_20150317_000720	我很后悔.{nl}我应该更勇敢一些……	너무나도 후회되네.{nl}조금만 용기가 있었더라면...				미련 많은 학자 영혼
QUEST_LV_0200_20150317_000721	失落女探险者的灵魂	길 잃은 여류 탐험가 영혼				
QUEST_LV_0200_20150317_000722	抱歉!请帮帮我!{nl}我的天哪!我没想到会在这里遇到别人.{nl}	이봐요! 저 좀 도와주세요!{nl}휴, 세상에! 이런 곳에서 사람을 만날 줄이야.{nl}				길 잃은 여류 탐험가 영혼
QUEST_LV_0200_20150317_000723	如果我们宣布已经找到雕刻家的碑文,人们就会再次认可我们的家族.{nl}但是奇怪的是,我无法迈出脚步.{nl}我需要把碑文上的文字记录下来,以作为证据证明它被发现了..	조각가의 비문을 발견했다는 걸 발표하면, 사람들이 우리 가문을 다시 인정해줄 거예요!{nl}그런데 이상해요. 발이 도무지 떨어지질 않아요.{nl}발견했다는 증거로 비문의 내용을 적어가야 할 텐데...				길 잃은 여류 탐험가 영혼
QUEST_LV_0200_20150317_000724	想来想去……我不知道.我不知道自己是谁,来自哪里……{nl}我的脑袋里全是关于那碑文的想法,我什么也思考不了.	그러고 보니.. 모르겠어요. 제가 누구고, 어디서 왔고..{nl}머리가 저 비문으로만 가득 차서 아무것도 생각나지 않아요.				길 잃은 여류 탐험가 영혼
QUEST_LV_0200_20150317_000725	那是块献给人类的纪念石碑,但上面的文字一定具有安抚灵魂的力量.{nl}	인간에게 보이기 위한 추모비였지만, 그 글귀는 영혼까지 달랠 힘이 있었나 봐요.{nl}				간절한 부엉이 조각상
QUEST_LV_0200_20150317_000726	绝望猫头鹰雕像	절박한 부엉이 조각상				
QUEST_LV_0200_20150317_000727	只有雪松之焰对我们来说就是一个致命威胁.{nl}那些火焰或许会先烧毁我们.{nl}光是想着就让人痛苦不堪,令人毛骨悚然.	세콰이아의 불길만으로도 우리 부엉이들에겐 치명적인 위협이야.{nl}저것들이 우릴 먼저 불태워 버릴지도 몰라.{nl}생각만으로도 너무 괴롭고 끔찍해.				절박한 부엉이 조각상
QUEST_LV_0200_20150317_000728	我不想被烧.{nl}求求你们了,救救我.	불타 죽고 싶지 않아.{nl}제발 좀 도와줘.				절박한 부엉이 조각상
QUEST_LV_0200_20150317_000729	谢谢.现在我不用担心被烧了.{nl}我现在已经厌倦那些雪松了.	고마워. 덕분에 불에 타 죽을 걱정은 하지 않아도 되겠네.{nl}세콰이아 같은 건 이젠 정말 지긋지긋해.				절박한 부엉이 조각상
QUEST_LV_0200_20150317_000730	求求你们了,有一些灵魂的身体我自己无法救助.{nl}你们可以帮忙在努阿普提低地处理他们的遗骸吗?	도와주세요. 제 힘 만으론 구원할 수 없는 영혼들이 있어요.{nl}누압티 저지대에서 그들의 유해를 수습해 주실 수 없을까요?				약한 부엉이 조각상
QUEST_LV_0200_20150317_000731	他们是返回故乡的士兵.{nl}但是一群怪物突然袭击了他们,然后……	그들은 고향으로 돌아가던 병사들이었어요.{nl}하지만 수 많은 몬스터가 그들을 덮치는 바람에..				약한 부엉이 조각상
QUEST_LV_0200_20150317_000732	你们把他们聚集得很好.{nl}希望这能安慰他们.	가지런히 모아오셨군요.{nl}이걸로 위안이 된다면 좋으련만.				약한 부엉이 조각상
QUEST_LV_0200_20150317_000733	我很抱歉.{nl}我太过虚弱,仅凭他们留下的遗物就无法安慰他们.{nl}也许怪物夺走的纪念品能有些帮助……	미안합니다. {nl}제 힘이 너무나도 약해서 유해만으로는 도저히 그들의 마음을 달랠 수 없었습니다.{nl}하다못해 몬스터가 가져간 유품이 있다면 모를까..				약한 부엉이 조각상
QUEST_LV_0200_20150317_000734	这片森林仅在四年前还是一片宁静.{nl}如今却因怪物和哭泣的灵魂而苦痛不堪.	4년 전까지만 해도 이 숲은 평화로웠어요.{nl}지금은 몬스터와 울부짖는 영혼들 때문에 고통받고 있지만요.				약한 부엉이 조각상
QUEST_LV_0200_20150317_000735	谢谢.{nl}我相信士兵们也一定会感谢你的.	고맙습니다.{nl}병사들도 계시자님께 고맙다고 할 거예요.				약한 부엉이 조각상
QUEST_LV_0200_20150317_000736	这话听起来有些自私,但……{nl}我想送份礼物给那些跟随我的灵魂.{nl}有株叫做蝴蝶芬芳的神秘灌木,让灵魂能够闻到故乡的气味.	이건 제 욕심입니다만.{nl}제 인도를 잘 따라 준 영혼들에게 한 가지 선물을 주고 싶어요.{nl}나비향이라고, 지친 영혼들에게 고향의 향기를 느끼게 하는 신비로운 풀이죠.				약한 부엉이 조각상
QUEST_LV_0200_20150317_000737	没有人会想忘记自己的故乡.{nl}当我闻到蝴蝶芬芳时,我也会回忆起我成为雕像之前的日子.	누구든 고향을 잊고 싶어 하진 않을 거예요.{nl}저도 가끔 나비향을 맡으면, 제가 조각상이 되기 전이 생각난답니다.				약한 부엉이 조각상
QUEST_LV_0200_20150317_000738	非常感谢.{nl}现在他们可以安息了.{nl}	정말 감사드립니다.{nl}이제 그들도 편히 쉴 수 있을 거에요.{nl}				약한 부엉이 조각상
QUEST_LV_0200_20150317_000739	请在日后有空时于安慰花园为他们祈祷.	괜찮으시다면 나중에라도 위로의 정원에서 그들의 영면을 기도해 주세요.				약한 부엉이 조각상
QUEST_LV_0200_20150317_000740	您是一个非常仁慈的人.{nl}蝴蝶芬芳只在蝴蝶墓的灌木丛中生长.	정말 따뜻한 분이시군요.{nl}나비향은 나비 무덤의 덤불에서만 자란답니다.				약한 부엉이 조각상
QUEST_LV_0200_20150317_000741	我们引导灵魂前往女神奥斯瑞娜.{nl}但现在这是一个很大的问题,因为灵魂的数量正在倍增,而女神不在身边.	저희들은 영혼이 아우슈리네 여신께 갈 수 있도록 인도하고 있어요.{nl}하지만 영혼은 마구 늘어나는데 여신께선 계시지 않으니 참 큰일입니다.{nl}				약한 부엉이 조각상
QUEST_LV_0200_20150317_000742	伤心猫头鹰雕像	슬픈 부엉이 조각상				
QUEST_LV_0200_20150317_000743	救命!{nl}一只王座织蛛正在毁灭我们.	도와주세요!{nl}쓰론위버들이 저희 부엉이들을 마구 파괴하고 있어요.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000744	怪物从前就有.{nl}但自从国都出现那棵树以来,他们开始毁灭我们.{nl}	예전에도 몬스터는 있었죠.{nl}하지만 수도의 나무가 폭주하던 때부터 저희들을 마구 파괴하기 시작했어요.{nl}				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000745	你认为世界末日真的要来临吗?	정말 세상의 종말이 다가오고 있는 걸까요?				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000746	一... 二... 三...{nl}是的,这应该足够了.	하나.. 둘.. 셋..{nl}이 정도면 충분합니다.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000747	王座织者非常喜欢萨克莫利根.{nl}如果它闻到两者的混合气味,就会立即跳出来.	쓰론위버는 사크몰리의 다리뿌리도 아주 좋아해요.{nl}이 두 가지가 섞인 냄새를 맡는다면 바로 뛰쳐나올 거예요.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000748	这将足以引诱它.	이 정도면 충분히 유인할 수 있을 것 같네요.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000749	现在再次回到墓穴蜘蛛巢.{nl}当它闻到诱饵并冲进来时将其击败.	이제 다시 무덤거미 둥지로 가세요.{nl}쓰론위버가 미끼 냄새를 맡고 몰려들 때 확실히 해치워 주세요.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000750	给它一个教训,以免它再次毁灭猫头鹰.	다시는 부엉이들을 부술 수 없도록 확실히 혼쭐을 내 주세요.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000751	谢谢.{nl}现在他们不敢攻击我们了.	감사합니다.{nl}다시는 함부로 넘보지 못할 거에요.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000752	对于魔物来说,我们的魔法力量为它们提供了良好的营养.{nl}	몬스터에게 있어 저희의 마력은 귀중한 양분이기도 해요.{nl}				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000753	但我们不应该变成那样.{nl}那时候谁又会引导灵魂呢?{nl}	하지만 그것뿐만은 아니에요.{nl}저희가 영혼을 인도하면 안될 이유라도 있는 걸까요?{nl}				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000754	害羞猫头鹰雕像	부끄러운 부엉이 조각상				
QUEST_LV_0200_20150317_000755	有些奇怪的事情正在发生.{nl}我一直在引导的灵魂突然停止了移动.{nl}	이상한 일이 벌어지고 있어요,{nl}제가 인도해오던 영혼들이 갑자기 움직이질 않고 있거든요.{nl}				부끄러운 부엉이 조각상
QUEST_LV_0200_20150317_000756	我想他们可能被困在奈莱斯夫海岸,但我没有办法知道.{nl}请帮助我.如果我们不拯救这些灵魂,他们就会堕落到邪恶之中.	넬라스볘 기슭에서 뭔가에 붙잡힌 것 같은데 저로선 알 길이 없네요.{nl}도와주세요. 어서 구하지 않으면, 영혼들이 사악함에 물들어버릴 거예요.				부끄러운 부엉이 조각상
QUEST_LV_0200_20150317_000757	越来越多的流浪灵魂开始遭受痛苦.{nl}也许有人故意这样做......	떠도는 영혼들이 고통받는 일이 늘어나고 있어요.{nl}혹시 누군가 일부러 이런 짓을 하고 있는 걸까..				부끄러운 부엉이 조각상
QUEST_LV_0200_20150317_000758	谢谢.{nl}谁会做出这样的事情?	감사합니다. {nl}도대체 누가 이런 짓을 한 걸까요?				부끄러운 부엉이 조각상
QUEST_LV_0200_20150317_000759	忧伤猫头鹰雕像	애절한 부엉이 조각상				
QUEST_LV_0200_20150317_000760	救救我.{nl}灵魂正在消失在阿莫拉鲁山附近.{nl}	도와주세요.{nl}영혼들이 아몰라룰 언덕에서 사라지고 있어요.{nl}				애절한 부엉이 조각상
QUEST_LV_0200_20150317_000761	我想知道究竟发生了什么.{nl}请说服前往山丘的灵魂,并引导他们到我这里来.{nl}	부탁드려요. 무슨 일이 벌어진 건지 알아내고 싶어요.{nl}언덕으로 가는 영혼을 설득하여 저에게 인도해 주세요.{nl}				애절한 부엉이 조각상
QUEST_LV_0200_20150317_000762	灵魂正在消失.你觉得发生了什么?{nl}{nl}	영혼이 사라지다니 도대체 무슨 일이 벌어지고 있는 걸까요.{nl}{nl}				애절한 부엉이 조각상
QUEST_LV_0200_20150317_000763	灵魂们说阿莫拉鲁山的女神像呼唤了他们.{nl}但那里没有女神像……	영혼들은 아몰라룰 언덕에 있는 여신상이 자신들을 불렀다고 해요.{nl}하지만 거기엔 여신상이 없는데..				애절한 부엉이 조각상
QUEST_LV_0200_20150317_000764	我肯定有人故意这样做.{nl}请前往阿莫拉鲁山去查明真相.	누가 일부러 벌인 짓이 분명해요.{nl}아몰라룰 언덕을 조사해 주세요.				애절한 부엉이 조각상
QUEST_LV_0200_20150317_000765	那里没有女神像.他们究竟在指什么?{nl}	여신상은 분명히 없을 텐데 도대체 뭐가 있다는 걸까요.{nl}				애절한 부엉이 조각상
QUEST_LV_0200_20150317_000766	伪装成女神像的怪物.可怜的灵魂们.{nl}现在,灵魂们终于可以安息了.这都要感谢你.	여신상을 가장한 몬스터라니, 영혼들이 가여워요.{nl}이젠 영혼들도 편히 쉴 수 있겠지요. 모두 계시자님 덕분이예요.				
QUEST_LV_0200_20150317_000767	如果有人故意拦截灵魂,那么只可能是恶魔.{nl}你认为他们为什么要破坏平衡?	누군가가 고의적으로 영혼들을 방해하는 거라면, 이런 짓을 할 수 있는 건 마족밖에 없어요.{nl}도대체 무엇 때문에 균형을 깨뜨리는 짓을 하는 걸까요?				애절한 부엉이 조각상
QUEST_LV_0200_20150317_000768	您可以在墓穴蜘蛛巢附近找到萨克莫里斯.	사크몰리들은 무덤거미 둥지 근처에서 찾을 수 있어요.				슬픈 부엉이 조각상
QUEST_LV_0200_20150317_000769	军官之魂	장교의 영혼				
QUEST_LV_0200_20150317_000770	你能看见我吗?{nl}那就让我向你求个情吧.{nl}我们需要有人来帮助我们完成最后的任务.{nl}{nl}	자네, 설마 내가 보이는 건가?{nl}그렇다면 내 부탁함세.{nl}우리의 마지막 작전을 완수하고 싶은데 도와줄 사람이 필요해.{nl}{nl}				장교의 영혼
QUEST_LV_0200_20150317_000771	那只猫头鹰雕像纹丝不动.{nl}我听说它们引导灵魂,但我觉得这不是真的.	저 부엉이 조각상은 꿈쩍도 안하더군.{nl}영혼을 인도해 준다는 이야길 들었는데 이래서야.				장교의 영혼
QUEST_LV_0200_20150317_000772	干得好.这已经足够了.	수고했네. 이 정도면 충분하겠어.				장교의 영혼
QUEST_LV_0200_20150317_000773	我将编织这木材,使其类似于人.{nl}之后,紫水喷泉边老凯帕的干燥皮肤将恰到好处.请再帮我一个忙.	이제 이 나무다리를 엮어 사람처럼 만들 거다.{nl}보라빛 샘터에 있는 늙은 케파의 푸석한 껍질이 아주 적당하지. 이번에도 부탁함세.				장교의 영혼
QUEST_LV_0200_20150317_000774	我已经度过了很长时间的苦难岁月.{nl}如果你能击败那些怪物,我的部下也将得救.	오랜 세월을 구원도 못 받고 외롭게 지냈지.{nl}그 몬스터만 없애 준다면 내 부하들도 구원받을 수 있을 거야.				장교의 영혼
QUEST_LV_0200_20150317_000775	你已经收集了老凯帕的皮肤? 这已经足够了. 好.	늙은 케파 껍질은 다 모아왔나?{nl}이 정도면 충분하겠군. 좋아.				장교의 영혼
QUEST_LV_0200_20150317_000776	诱饵已经准备就绪.{nl}抱歉,我想请你去乌泽西山测试一下这个诱饵的效果,看看对那些怪物有没有用.	미끼가 어느 정도 완성되었군.{nl}미안하지만 내 대신 유제지 공터의 몬스터를 상대로 시험해 줬으면 좋겠어.				장교의 영혼
QUEST_LV_0200_20150317_000777	如果诱饵失败,就赶快逃跑吧.{nl}我不想让你变成像我一样的人.	미끼가 실패하면 냅다 도망치게.{nl}자네가 나 처럼 된다면 곤란하지 않겠나.				장교의 영혼
QUEST_LV_0200_20150317_000778	诱饵看起来似乎没问题了.{nl}跟我到格罗比斯十字路口去.	미끼는 문제 없군.{nl}그로비스 사거리로 따라 오게.				장교의 영혼
QUEST_LV_0200_20150317_000779	谢谢你跟着我.{nl}用一些艾洛姆叶子编织进去,给诱饵加上一些头发就完成了.	따라와 주어서 고맙네.{nl}여기에 엘룸의 잎사귀를 엮어서 좀 더 그럴듯하게 만들면 완성일세.				장교의 영혼
QUEST_LV_0200_20150317_000780	干得好.现在是报仇的时候了.	수고했네. 이제 원한을 풀 때가 왔군.				장교의 영혼
QUEST_LV_0200_20150317_000781	这是最后一次拜托了.{nl}地点是在格罗比斯十字路口,请使用这个诱饵完成我们的最后任务.	이제 내 마지막 부탁이다.{nl}그로비스 사거리일세. 이 미끼로 우리의 마지막 임무를 완수해 주게.				장교의 영혼
QUEST_LV_0200_20150317_000782	如果你的生命受到威胁,不要犹豫,赶快逃跑.{nl}我不希望你因为报仇而被卷进来.	만약 목숨이 위험하게 되거든 주저 없이 도망치게.{nl}우리의 원한을 풀자고 자네까지 말려드는건 사양이니까.				장교의 영혼
QUEST_LV_0200_20150317_000783	呼.现在我和我的手下终于可以安息了.{nl}我们很快就会见到女神,我会为你向她祈求恩典.	후우. 이제 나도, 내 부하들도 안식을 찾을 수 있겠어.{nl}곧 여신을 뵙게 되거든 자네에게 은총을 내려주시길 빌지.				장교의 영혼
QUEST_LV_0200_20150317_000784	谢谢.非常感谢.{nl}首先,请从紫色喷泉的灌木蜘蛛那里获得一些实心木腿.	고맙군. 아주 고마워.{nl}먼저 보랏빛 샘터에 있는 크루마보에게서 단단한 나무다리를 모아 주게.				장교의 영혼
QUEST_LV_0200_20150317_000785	好吧,我不知道我还在这里干什么.{nl}那只应该引导我们的猫头鹰也一句话都不说.	글쎄. 나도 내가 왜 여기 남아서 이러고 있는지 말 모르겠네.{nl}우릴 인도해 줄 저 부엉이도 아무런 말이 없고.{nl}				장교의 영혼
QUEST_LV_0200_20150317_000786	也许我们可以在完成之前无法做到的事情后回到女神那里.{nl}	아마 우리가 끝내 이루지 못했던 걸 이루면 여신께 돌아갈 수 있을까 싶어.{nl}				장교의 영혼
QUEST_LV_0200_20150317_000787	那位朋友要担心的事还真多.{nl}因为不是铁甲僵尸才这样呢.	저 친구는 걱정도 많아요.{nl}데드본 아니라니까 저러네요.				정찰병
QUEST_LV_0200_20150317_000788	如果是萨尔提斯托的话,值得一试呢.{nl}但如果真的是铁甲僵尸我就要逃跑.	살티스터면 해 볼만 하지요. {nl}만약 진짜 데드본이면 전 도망가 버릴 겁니다.				정찰병
QUEST_LV_0200_20150317_000789	我没听说有人在卡汀森林里见过铁甲僵尸.	카틴 숲에서 데드본을 봤다는 얘긴 들어본 적이 없습니다.				정찰병
QUEST_LV_0200_20150317_000790	为了找回卡汀森林不知道吃了多少苦,竟然连铁甲僵尸都出现了?	카틴 숲 입구를 되찾는데 얼마나 고생했는데 설마 데드본까지 나타나겠어요?				정찰병
QUEST_LV_0200_20150317_000791	我们被怪物不间断的袭击搞得筋疲力尽.{nl}如果你能帮我们化解目前被包围的惨境,士兵们也会打起精神来的.	몬스터의 계속된 기습으로 지쳐가고 있소.{nl}당신이 우릴 도와 포위를 풀어 준다면 병사들도 힘을 낼 거요.				장교 다뉴스
QUEST_LV_0200_20150317_000792	无法得知其他部队的状况真的很闷.	다른 부대는 어떻게 되었는지 여기서는 알 수 없으니 참 답답하오.				장교 다뉴스
QUEST_LV_0200_20150317_000793	多谢.暂时可以放心了.{nl}啊,如果你有看到一位名叫罗伊的士兵的话,请帮我叫他赶快归队.	고맙소. 당분간은 마음 놓을 수 있겠군.{nl}아, 혹시 로이라는 병사를 보게 되거든 복귀하라고 전해 주시오.				장교 다뉴스
QUEST_LV_0200_20150317_000794	当我们被怪物围攻时,我们并没有原地不动.{nl}我们派出了侦察兵想从这里逃走,但是没有人回来.{nl}{NP}如果你不介意的话,我想请你去寻找他们.{nl}	몬스터에게 포위당했다고 해서 우리도 가만히 있었던 건 아니요.{nl}어떻게든 벗어나려고 정찰병을 보냈지만, 한 사람도 돌아오지 않고 있어.{nl}{NP}괜찮다면 그들의 수색을 의뢰하고 싶소.{nl}				
QUEST_LV_0200_20150317_000795	现在是就连少一个人都很可惜的情况.{nl}希望他没出什么事…	지금은 한 사람이라도 아쉬운 상황이오.{nl}별다른 일 없었으면 좋으련만..				장교 다뉴스
QUEST_LV_0200_20150317_000796	你还真可靠啊.{nl}他们到上面去了.	정말 듬직하군.{nl}그들은 위쪽으로 갔소.				장교 다뉴스
QUEST_LV_0200_20150317_000797	是达扭斯派你来的吗?{nl}太慢了.其他的同伴全都遭到突击了.	다뉴스님께서 보내신 분입니까?{nl}너무 늦었습니다. 다른 동료들은 전부 당했습니다.				다뉴스의 정찰병
QUEST_LV_0200_20150317_000798	怪物们很快就会再攻过来.{nl}但是,我现在无法马上离开,	곧 몬스터들이 다시 공격해 올 겁니다.{nl}하지만 전 지금 당장은 움직일 수가 없습니다.				다뉴스의 정찰병
QUEST_LV_0200_20150317_000799	也无法拜托救我的人带我去部队.{nl}真的非常感谢你救了我一命!	구해주신 분께 부대까지 데려다 달라고 부탁할 순 없습니다.{nl}목숨을 구해주셔서 정말 감사했습니다!				다뉴스의 정찰병
QUEST_LV_0200_20150317_000800	这是我活着的时候使用的一种方法.{nl}那时候这种方法大多数是成功的.	사실 예전에 살아 있을 때 사용했던 방법이야.{nl}그 때도 거의 성공했었지.				장교의 영혼
QUEST_LV_0200_20150317_000801	现在应该要抵达的补给部队来迟了.{nl}一定是发生了什么事,可以帮我去找找下面的补给部队吗?	이미 도착했어야 할 보급부대가 늦고 있소.{nl}분명 무슨 일이 난 것 같은데 아래쪽에서 보급부대를 찾아 줄 수 있겠소?				장교 다뉴스
QUEST_LV_0200_20150317_000802	只要找到补给部队,就能脱离这个处境.	보급부대만 찾아 준다면 이 상황에서 어떻게든 빠져나올 수 있을 것이오.				장교 다뉴스
QUEST_LV_0200_20150317_000803	是从后防军队来的吗?{nl}真的很抱歉我们来迟了.{nl}	후방부대에서 왔습니까?{nl}늦어서 정말 미안하게 됐군요.{nl}				보급관
QUEST_LV_0200_20150317_000804	但是,我们也已经疲惫力尽了.{nl}如果想快点送我们去后防部队的话,就帮我们捡回散布各地的补给品吧.	하지만 저희도 너무 지쳤습니다. {nl}저희를 빨리 후방부대로 보내고 싶다면 흩어진 보급품을 모으는 걸 도와주십시오.				보급관
QUEST_LV_0200_20150317_000805	只要带著补给品,各种怪物就会一直冲过来.{nl}我们更需要士兵,但不管怎么提出增员申请都毫无消息.	보급품만 지고 있으면 온갖 몬스터가 덤벼듭니다.{nl}병사들이 더 필요한데 아무리 증원 요청을 넣어도 소식은 없고요.				보급관
QUEST_LV_0200_20150317_000806	辛苦了.{nl}这个程度的话至少有到基本最少量了.	수고하셨습니다. {nl}이 정도면 일단 최소한의 양은 되겠군요.				보급관
QUEST_LV_0200_20150317_000807	虽然马上让我们的军队跟达纽斯的军队合作是最好的办法,但现在根本做不到.{nl}我们再休息一下很快就能去找他们了,请先帮我转交粮食给他们.	당장은 우리 부대가 다뉴스의 부대와 합류하는 것이 최선이겠지만 어쩔 수 없지요.{nl}조금만 쉬고 금방 합류할 테니 먼저 식량만이라도 전해 주십시오.				보급관
QUEST_LV_0200_20150317_000808	对于延误补给的事我们也深感抱歉.{nl}但是,大部分的补给部队状况… 是这样的.	보급이 늦은 건 저희도 미안하게 생각하고 있습니다.{nl}하지만 대부분의 보급 부대 상황이.. 이렇습니다.				보급관
QUEST_LV_0200_20150317_000809	怎么样了?{nl}补给部队已经在路上了吗?{nl}	어떻게 되었소?{nl}보급 부대는 제대로 오고 있었소?{nl}				장교 다뉴스
QUEST_LV_0200_20150317_000810	至少带回了这些粮食,已经算是不幸中的大幸了 {nl}辛苦你了.{nl}	그나마 식량이라도 먼저 왔으니 불행 중 다행이군. {nl}수고했소.{nl}				장교 다뉴스
QUEST_LV_0200_20150317_000811	听说达纽斯大人下达了归队命令?{nl}在收集到所有普朗基的钩子之前是无法归队的.	다뉴스님께서 복귀 명령을 내리셨다고요?{nl}푸라기의 갈고리를 전부 다 모을 때 까진 복귀할 수 없습니다.				병사 로이
QUEST_LV_0200_20150317_000812	虽然归队命令很重要,但任务更重要.{nl}就是要按命令的重要程度来决定优先顺序.	복귀 명령도 중요하지만 임무가 더 중요합니다.{nl}명령의 중요도를 따지자면 말이지요.				병사 로이
QUEST_LV_0200_20150317_000813	谢谢你的帮忙.{nl}现在只要回归到达纽斯的部队上就可以了吗?	도와주셔서 감사합니다.{nl}그런데 다뉴스님의 부대로 복귀하면 되는 겁니까?				병사 로이
QUEST_LV_0200_20150317_000814	你没有看到一位名叫罗伊的士兵吗?{nl}	혹시 로이라는 병사를 보지 못했나?{nl}				선임장교 필리파스
QUEST_LV_0200_20150317_000815	是要叫你回到后防部队上吗?{nl}人力也不足真是糟糕.你也多少要负点责任,必须要帮忙才行.	자네가 후방으로 복귀시켰다는 건가.{nl}인력도 부족한데 큰일났군. 자네도 어느 정도 책임이 있으니 협조해줘야겠어.				선임장교 필리파스
QUEST_LV_0200_20150317_000816	那里很快就会是一片血海了.{nl}已经派罗伊去后防了,代替他当前锋的你变得有点可怜呢.	곧 피바람이 불 거야.{nl}로이를 후방으로 보냈으니 대신 뛰어야 할 자네가 불쌍해지는군.				선임장교 필리파스
QUEST_LV_0200_20150317_000817	果然名不虚传.{nl}	역시 명성대로군.{nl}				선임장교 필리파스
QUEST_LV_0200_20150317_000818	下一个任务是要寻找失踪的侦查队{nl}被派去拉吉奇斯丘陵后,过了好几小时都没回来.	다음 임무는 실종된 정찰대를 찾는 것이다.{nl}라지기스 언덕으로 보냈는데 몇 시간째 돌아오질 않고 있네.				선임장교 필리파스
QUEST_LV_0200_20150317_000819	分队员们全遭到袭击,我也变成了这副模样.{nl}至少要找回报告书并将它送还给皮尔力巴斯…	분대원들이 모두 당했고 저도 이 꼴입니다.{nl}최소한 필리파스님에게 돌려보낼 보고서만이라도 되찾을 수 있다면..				분대장 요한
